country,year,sex,age_group,suicide_rates
Turkey,2019,Male,65-74 years,5.62
Yemen,2019,Female,15-19 years,5.62
China,2019,Female,45-54 years,5.63
France,2019,Female,35-44 years,5.63
Libya,2019,Both sexes,75-84 years,5.63
Myanmar,2019,Male,15-24 years,5.63
Myanmar,2019,Male,45-54 years,5.63
Peru,2019,Male,55-64 years,5.63
Saudi Arabia,2019,Both sexes,15-29  years,5.63
Argentina,2019,Female,15-29  years,5.64
Dominican Republic,2019,Male,15-24 years,5.64
France,2019,Female,30-49 years,5.64
Libya,2019,Female,85+ years,5.65
Malawi,2019,Both sexes,25-34 years,5.65
Morocco,2019,Female,15-29  years,5.65
Nepal,2019,Female,65-74 years,5.65
Panama,2019,Both sexes,55-64 years,5.65
Tunisia,2019,Male,15-29  years,5.65
Fiji,2019,Female,All Ages,5.65
Malta,2019,Male,65-74 years,5.66
Portugal,2019,Male,15-29  years,5.66
Trinidad and Tobago,2019,Female,85+ years,5.66
Bangladesh,2019,Male,All Ages,5.66
Turkmenistan,2019,Both sexes,All Ages,5.66
Czechia,2019,Both sexes,15-19 years,5.67
Jamaica,2019,Male,35-44 years,5.67
Latvia,2019,Female,30-49 years,5.67
Mexico,2019,Both sexes,65-74 years,5.67
Slovakia,2019,Both sexes,15-24 years,5.67
UAE,2019,Both sexes,15-24 years,5.67
Burkina Faso,2019,Both sexes,15-29  years,5.68
Colombia,2019,Both sexes,15-24 years,5.68
Kuwait,2019,Male,30-49 years,5.68
South Sudan,2019,Male,All Ages,5.68
Egypt,2019,Male,25-34 years,5.69
Uzbekistan,2019,Female,75-84 years,5.69
Portugal,2019,Female,All Ages,5.69
Azerbaijan,2019,Both sexes,55-64 years,5.7
Egypt,2019,Both sexes,65-74 years,5.7
Sudan,2019,Both sexes,55-64 years,5.7
Tajikistan,2019,Male,All Ages,5.7
Australia,2019,Female,15-24 years,5.71
Cambodia,2019,Female,55-64 years,5.71
Italy,2019,Both sexes,30-49 years,5.71
Malaysia,2019,Both sexes,All Ages,5.71
Senegal,2019,Both sexes,25-34 years,5.72
Sudan,2019,Both sexes,45-54 years,5.72
Mali,2019,Male,25-34 years,5.73
Syria,2019,Male,75-84 years,5.73
Tunisia,2019,Male,55-64 years,5.73
Cambodia,2019,Both sexes,15-29  years,5.74
Ghana,2019,Male,15-24 years,5.74
Guinea-Bissau,2019,Male,15-19 years,5.74
Jordan,2019,Male,65-74 years,5.74
Mozambique,2019,Female,All Ages,5.74
China,2019,Both sexes,25-34 years,5.75
Ireland,2019,Female,25-34 years,5.75
Laos,2019,Female,75-84 years,5.75
Peru,2019,Male,35-44 years,5.75
Australia,2019,Female,15-29  years,5.76
Kuwait,2019,Male,45-54 years,5.76
Senegal,2019,Male,15-24 years,5.76
USA,2019,Female,75-84 years,5.78
Indonesia,2019,Male,55-64 years,5.79
Peru,2019,Male,30-49 years,5.79
Tunisia,2019,Female,85+ years,5.79
New Zealand,2019,Female,All Ages,5.79
Egypt,2019,Male,30-49 years,5.8
Eritrea,2019,Male,15-19 years,5.8
Italy,2019,Both sexes,35-44 years,5.8
Kuwait,2019,Male,35-44 years,5.81
Mauritania,2019,Both sexes,45-54 years,5.81
Angola,2019,Both sexes,25-34 years,5.82
Cape Verde,2019,Both sexes,15-24 years,5.82
Guinea-Bissau,2019,Female,35-44 years,5.82
Netherlands,2019,Male,15-19 years,5.82
Yemen,2019,Both sexes,All Ages,5.82
Cambodia,2019,Male,15-19 years,5.83
Chad,2019,Male,15-24 years,5.83
Jamaica,2019,Male,55-64 years,5.83
Jamaica,2019,Male,65-74 years,5.83
Sao Tome and Principe,2019,Both sexes,65-74 years,5.83
Afghanistan,2019,Female,25-34 years,5.84
Bolivia,2019,Both sexes,25-34 years,5.84
Liberia,2019,Female,45-54 years,5.84
Rwanda,2019,Male,15-29  years,5.84
Singapore,2019,Female,75-84 years,5.84
Somalia,2019,Both sexes,15-29  years,5.84
Qatar,2019,Both sexes,All Ages,5.84
Egypt,2019,Male,35-44 years,5.85
Iraq,2019,Both sexes,35-44 years,5.85
Liberia,2019,Both sexes,35-44 years,5.86
Timor-Leste,2019,Male,15-19 years,5.86
Turkmenistan,2019,Female,15-19 years,5.86
Spain,2019,Female,55-64 years,5.87
Pakistan,2019,Female,45-54 years,5.88
Papua New Guinea,2019,Both sexes,55-64 years,5.88
Algeria,2019,Male,75-84 years,5.89
Tonga,2019,Both sexes,15-29  years,5.89
UAE,2019,Female,35-44 years,5.89
Ethiopia,2019,Female,45-54 years,5.9
Sudan,2019,Both sexes,15-29  years,5.9
Tonga,2019,Male,45-54 years,5.9
Liberia,2019,Both sexes,30-49 years,5.91
Guatemala,2019,Both sexes,All Ages,5.91
Barbados,2019,Female,75-84 years,5.92
Burkina Faso,2019,Male,15-19 years,5.92
Cameroon,2019,Both sexes,15-29  years,5.92
Mozambique,2019,Female,15-19 years,5.92
Tonga,2019,Both sexes,15-24 years,5.92
Bahamas,2019,Male,All Ages,5.92
Australia,2019,Female,65-74 years,5.93
Iran,2019,Female,85+ years,5.93
Pakistan,2019,Female,75-84 years,5.93
Tajikistan,2019,Male,15-29  years,5.93
Australia,2019,Female,15-19 years,5.94
Israel,2019,Female,75-84 years,5.94
Latvia,2019,Female,35-44 years,5.94
Albania,2019,Male,All Ages,5.94
Canada,2019,Female,35-44 years,5.95
Kyrgyzstan,2019,Female,15-24 years,5.95
Namibia,2019,Female,35-44 years,5.95
Papua New Guinea,2019,Both sexes,35-44 years,5.95
Sweden,2019,Female,15-19 years,5.95
Jamaica,2019,Male,45-54 years,5.96
Qatar,2019,Male,15-19 years,5.96
Saudi Arabia,2019,Both sexes,65-74 years,5.96
Albania,2019,Both sexes,15-19 years,5.97
Côte d’Ivoire,2019,Female,45-54 years,5.97
Laos,2019,Both sexes,15-19 years,5.97
Equatorial Guinea,2019,Female,All Ages,5.97
Saudi Arabia,2019,Both sexes,All Ages,5.97
Cameroon,2019,Female,30-49 years,5.98
Cameroon,2019,Female,35-44 years,5.98
Tanzania,2019,Male,15-29  years,5.98
Burundi,2019,Both sexes,25-34 years,5.99
Gambia,2019,Male,15-29  years,5.99
Germany,2019,Both sexes,15-24 years,5.99
Timor-Leste,2019,Female,65-74 years,5.99
Tunisia,2019,Male,35-44 years,5.99
Mauritania,2019,Male,75-84 years,50.12
China,2019,Female,85+ years,50.18
Tanzania,2019,Both sexes,75-84 years,50.18
Suriname,2019,Male,30-49 years,50.19
Fiji,2019,Both sexes,85+ years,50.29
Kiribati,2019,Both sexes,85+ years,50.3
Somalia,2019,Both sexes,65-74 years,50.3
Mali,2019,Male,75-84 years,50.36
Solomon Islands,2019,Male,35-44 years,50.43
Rwanda,2019,Male,65-74 years,50.46
Suriname,2019,Both sexes,55-64 years,50.54
Vanuatu,2019,Female,85+ years,50.6
Lithuania,2019,Male,30-49 years,50.61
Sierra Leone,2019,Both sexes,75-84 years,50.64
Botswana,2019,Male,35-44 years,50.67
Togo,2019,Both sexes,65-74 years,50.79
Central African Republic,2019,Male,85+ years,507
Chad,2019,Both sexes,65-74 years,51.02
South Korea,2019,Male,45-54 years,51.03
Tanzania,2019,Male,65-74 years,51.06
Latvia,2019,Male,55-64 years,51.2
Namibia,2019,Male,55-64 years,51.22
Madagascar,2019,Female,85+ years,51.23
Liberia,2019,Male,75-84 years,51.3
Switzerland,2019,Male,75-84 years,51.33
Vanuatu,2019,Male,15-29  years,51.41
Ukraine,2019,Male,65-74 years,51.44
Zimbabwe,2019,Both sexes,55-64 years,51.49
Central African Republic,2019,Both sexes,45-54 years,51.55
DRC,2019,Male,55-64 years,51.65
Eswatini,2019,Both sexes,65-74 years,51.68
Lesotho,2019,Female,75-84 years,51.74
Rwanda,2019,Both sexes,75-84 years,51.86
Niger,2019,Both sexes,75-84 years,51.89
Gabon,2019,Both sexes,65-74 years,51.9
Kiribati,2019,Male,15-19 years,51.93
Niger,2019,Male,65-74 years,51.93
Guyana,2019,Both sexes,65-74 years,51.99
Côte d’Ivoire,2019,Male,85+ years,518.2
Moldova,2019,Male,55-64 years,52.06
Guyana,2019,Both sexes,15-24 years,52.21
Sierra Leone,2019,Male,65-74 years,52.25
Eswatini,2019,Both sexes,75-84 years,52.31
Kiribati,2019,Both sexes,15-24 years,52.39
Montenegro,2019,Both sexes,75-84 years,52.4
Angola,2019,Male,55-64 years,52.44
Lithuania,2019,Male,35-44 years,52.52
Uruguay,2019,Male,65-74 years,52.63
Kyrgyzstan,2019,Male,85+ years,52.76
South Sudan,2019,Female,85+ years,52.96
Slovenia,2019,Male,65-74 years,53.11
Ukraine,2019,Male,30-49 years,53.15
Togo,2019,Male,55-64 years,53.3
Russia,2019,Male,55-64 years,53.36
Zimbabwe,2019,Female,75-84 years,53.36
Djibouti,2019,Male,65-74 years,53.43
Latvia,2019,Male,45-54 years,53.52
Kazakhstan,2019,Male,35-44 years,53.54
Guinea,2019,Both sexes,75-84 years,53.58
Mongolia,2019,Male,35-44 years,53.58
Kiribati,2019,Both sexes,25-34 years,53.62
Mongolia,2019,Male,30-49 years,53.62
Gambia,2019,Male,65-74 years,53.68
Guyana,2019,Both sexes,45-54 years,53.68
Namibia,2019,Male,65-74 years,53.72
DRC,2019,Female,85+ years,53.83
Namibia,2019,Male,45-54 years,53.85
Gabon,2019,Male,55-64 years,53.98
Montenegro,2019,Male,55-64 years,54.06
Micronesia,2019,Both sexes,25-34 years,54.11
Burkina Faso,2019,Both sexes,65-74 years,54.17
South Africa,2019,Both sexes,85+ years,54.18
Lithuania,2019,Male,45-54 years,54.29
Bosnia and Herzegovina,2019,Both sexes,85+ years,54.59
Kiribati,2019,Both sexes,15-29  years,54.84
Cuba,2019,Both sexes,85+ years,54.87
Eswatini,2019,Male,All Ages,55.11
Guyana,2019,Both sexes,30-49 years,55.15
Ukraine,2019,Male,35-44 years,55.23
Belarus,2019,Male,45-54 years,55.24
Gabon,2019,Female,85+ years,55.26
Ukraine,2019,Male,45-54 years,55.27
Cameroon,2019,Male,55-64 years,55.4
Guinea-Bissau,2019,Both sexes,75-84 years,55.51
Russia,2019,Male,65-74 years,55.52
Cape Verde,2019,Both sexes,75-84 years,55.53
Somalia,2019,Male,55-64 years,55.64
Cameroon,2019,Both sexes,65-74 years,55.71
Ethiopia,2019,Male,65-74 years,55.93
Eritrea,2019,Both sexes,65-74 years,56.32
Saint Lucia,2019,Male,85+ years,56.43
Benin,2019,Both sexes,75-84 years,56.53
Gambia,2019,Both sexes,75-84 years,56.53
Djibouti,2019,Both sexes,75-84 years,56.59
Bhutan,2019,Male,85+ years,56.61
Denmark,2019,Male,85+ years,56.7
Seychelles,2019,Male,85+ years,56.72
Comoros,2019,Male,75-84 years,56.9
Uganda,2019,Female,85+ years,56.96
India,2019,Both sexes,85+ years,57.15
Côte d’Ivoire,2019,Male,55-64 years,57.28
Ghana,2019,Both sexes,75-84 years,57.37
Zambia,2019,Both sexes,75-84 years,57.41
Czechia,2019,Male,85+ years,57.74
Belarus,2019,Male,55-64 years,57.92
Burkina Faso,2019,Male,55-64 years,57.96
Latvia,2019,Male,75-84 years,57.96
Mongolia,2019,Male,25-34 years,58.13
Guyana,2019,Both sexes,15-29  years,58.23
Ukraine,2019,Both sexes,85+ years,58.28
South Africa,2019,Male,45-54 years,58.36
South Korea,2019,Male,55-64 years,58.41
Brunei,2019,Both sexes,85+ years,58.52
Russia,2019,Both sexes,85+ years,58.6
North Macedonia,2019,Both sexes,85+ years,58.64
Kenya,2019,Both sexes,75-84 years,58.84
Solomon Islands,2019,Male,25-34 years,58.84
Guyana,2019,Both sexes,25-34 years,58.91
Burundi,2019,Both sexes,75-84 years,59.01
Vanuatu,2019,Male,25-34 years,59.01
Serbia,2019,Male,75-84 years,59.15
Côte d’Ivoire,2019,Both sexes,65-74 years,59.5
Belarus,2019,Both sexes,85+ years,59.58
France,2019,Male,85+ years,59.58
Timor-Leste,2019,Male,85+ years,59.79
Mauritania,2019,Female,85+ years,59.89
Comoros,2019,Male,15-29  years,6
Georgia,2019,Both sexes,15-19 years,6
Oman,2019,Male,35-44 years,6
Senegal,2019,Both sexes,All Ages,6
Cuba,2019,Female,All Ages,6
Myanmar,2019,Male,15-29  years,6.01
Qatar,2019,Female,75-84 years,6.01
Sri Lanka,2019,Female,35-44 years,6.01
Libya,2019,Male,All Ages,6.01
Ethiopia,2019,Both sexes,35-44 years,6.02
Jamaica,2019,Both sexes,85+ years,6.02
Netherlands,2019,Female,25-34 years,6.02
Papua New Guinea,2019,Male,25-34 years,6.02
Cyprus,2019,Male,All Ages,6.02
Congo,2019,Both sexes,25-34 years,6.03
North Korea,2019,Both sexes,15-24 years,6.03
Haiti,2019,Male,15-19 years,6.03
Paraguay,2019,Both sexes,All Ages,6.03
Luxembourg,2019,Male,15-24 years,6.04
Bahamas,2019,Both sexes,75-84 years,6.05
El Salvador,2019,Both sexes,All Ages,6.05
Bulgaria,2019,Female,65-74 years,6.06
Czechia,2019,Female,65-74 years,6.06
North Korea,2019,Male,15-19 years,6.06
Malta,2019,Both sexes,All Ages,6.06
Dominican Republic,2019,Both sexes,35-44 years,6.07
Oman,2019,Both sexes,15-19 years,6.07
Syria,2019,Both sexes,85+ years,6.07
Bolivia,2019,Male,15-19 years,6.08
Ireland,2019,Both sexes,85+ years,6.08
Angola,2019,Both sexes,All Ages,6.08
Afghanistan,2019,Male,15-24 years,6.09
Italy,2019,Female,85+ years,6.09
Mali,2019,Both sexes,35-44 years,6.09
Panama,2019,Male,45-54 years,6.09
Paraguay,2019,Both sexes,35-44 years,6.09
Spain,2019,Female,65-74 years,6.09
Viet Nam,2019,Both sexes,15-29  years,6.09
Canada,2019,Female,All Ages,6.09
Algeria,2019,Female,85+ years,6.1
Ethiopia,2019,Both sexes,30-49 years,6.1
Cambodia,2019,Both sexes,25-34 years,6.11
Nicaragua,2019,Female,85+ years,6.11
Tanzania,2019,Both sexes,30-49 years,6.11
Kenya,2019,Both sexes,All Ages,6.11
Italy,2019,Male,25-34 years,6.12
UAE,2019,Both sexes,65-74 years,6.12
Zimbabwe,2019,Female,15-19 years,6.12
DRC,2019,Female,45-54 years,6.13
Papua New Guinea,2019,Both sexes,75-84 years,6.13
Colombia,2019,Male,All Ages,6.13
Angola,2019,Male,15-24 years,6.14
Kuwait,2019,Female,85+ years,6.14
Montenegro,2019,Female,15-24 years,6.14
UK,2019,Both sexes,15-29  years,6.14
Bhutan,2019,Female,55-64 years,6.15
Bhutan,2019,Male,25-34 years,6.15
Latvia,2019,Female,45-54 years,6.15
Maldives,2019,Female,85+ years,6.15
Togo,2019,Both sexes,15-29  years,6.15
Tanzania,2019,Both sexes,35-44 years,6.15
USA,2019,Female,15-24 years,6.15
Albania,2019,Both sexes,45-54 years,6.16
Argentina,2019,Female,15-24 years,6.16
Iraq,2019,Both sexes,30-49 years,6.16
Norway,2019,Female,15-24 years,6.16
Saudi Arabia,2019,Male,15-24 years,6.16
Tunisia,2019,Male,30-49 years,6.16
Germany,2019,Female,All Ages,6.16
Benin,2019,Both sexes,15-29  years,6.17
Cyprus,2019,Both sexes,45-54 years,6.17
Hungary,2019,Female,35-44 years,6.17
Mali,2019,Both sexes,30-49 years,6.17
Sri Lanka,2019,Female,30-49 years,6.17
Equatorial Guinea,2019,Both sexes,15-29  years,6.18
Samoa,2019,Female,45-54 years,6.18
Bolivia,2019,Female,15-29  years,6.19
Colombia,2019,Male,35-44 years,6.19
France,2019,Male,15-24 years,6.19
Morocco,2019,Female,25-34 years,6.19
Mozambique,2019,Female,15-29  years,6.19
Comoros,2019,Both sexes,25-34 years,6.2
Gambia,2019,Both sexes,30-49 years,6.2
Bangladesh,2019,Male,15-29  years,6.21
Brazil,2019,Both sexes,15-19 years,6.21
Iraq,2019,Male,15-29  years,6.21
Uganda,2019,Both sexes,35-44 years,6.21
Uganda,2019,Male,15-29  years,6.21
Bolivia,2019,Both sexes,All Ages,6.21
Pakistan,2019,Female,15-19 years,6.22
Uruguay,2019,Female,15-19 years,6.22
Zimbabwe,2019,Female,15-24 years,6.22
Kazakhstan,2019,Female,55-64 years,6.23
Kenya,2019,Female,30-49 years,6.23
Norway,2019,Female,15-29  years,6.23
Sao Tome and Principe,2019,Male,55-64 years,6.23
Serbia,2019,Male,15-29  years,6.23
Cambodia,2019,Both sexes,35-44 years,6.24
Dominican Republic,2019,Both sexes,25-34 years,6.24
Yemen,2019,Both sexes,15-19 years,6.24
Burundi,2019,Both sexes,All Ages,6.24
Sri Lanka,2019,Female,All Ages,6.24
China,2019,Female,All Ages,6.24
China,2019,Both sexes,30-49 years,6.25
New Zealand,2019,Female,55-64 years,6.25
Dominican Republic,2019,Both sexes,30-49 years,6.27
Eritrea,2019,Female,30-49 years,6.27
Mexico,2019,Both sexes,45-54 years,6.27
Peru,2019,Both sexes,85+ years,6.27
Brazil,2019,Female,85+ years,6.28
Canada,2019,Female,15-19 years,6.28
Gambia,2019,Both sexes,35-44 years,6.28
Malaysia,2019,Both sexes,35-44 years,6.28
Paraguay,2019,Both sexes,30-49 years,6.28
Slovakia,2019,Male,15-19 years,6.28
Germany,2019,Both sexes,15-29  years,6.29
Saint Vincent and the Grenadines,2019,Male,75-84 years,6.29
China,2019,Both sexes,35-44 years,6.3
New Zealand,2019,Female,25-34 years,6.3
Peru,2019,Male,65-74 years,6.3
Romania,2019,Both sexes,25-34 years,6.3
Serbia,2019,Female,All Ages,6.3
Dominican Republic,2019,Female,85+ years,6.31
Mozambique,2019,Female,15-24 years,6.31
Sudan,2019,Both sexes,65-74 years,6.31
Venezuela,2019,Both sexes,75-84 years,6.31
Bhutan,2019,Male,All Ages,6.31
El Salvador,2019,Both sexes,45-54 years,6.32
Guinea,2019,Male,15-24 years,6.32
Senegal,2019,Female,45-54 years,6.32
Austria,2019,Female,30-49 years,6.33
Cambodia,2019,Both sexes,30-49 years,6.33
Luxembourg,2019,Both sexes,15-29  years,6.33
Italy,2019,Female,75-84 years,6.34
Portugal,2019,Both sexes,25-34 years,6.34
Malaysia,2019,Both sexes,25-34 years,6.35
Tonga,2019,Male,15-19 years,6.35
Djibouti,2019,Female,All Ages,6.35
Bangladesh,2019,Both sexes,65-74 years,6.36
Egypt,2019,Male,45-54 years,6.36
Yemen,2019,Female,45-54 years,6.36
Australia,2019,Female,25-34 years,6.37
Netherlands,2019,Both sexes,15-24 years,6.37
Sierra Leone,2019,Both sexes,25-34 years,6.37
Azerbaijan,2019,Male,15-24 years,6.38
Croatia,2019,Both sexes,15-24 years,6.38
Nicaragua,2019,Both sexes,15-19 years,6.38
Tajikistan,2019,Both sexes,25-34 years,6.38
Tonga,2019,Both sexes,55-64 years,6.38
Belgium,2019,Female,25-34 years,6.39
Colombia,2019,Male,30-49 years,6.39
Djibouti,2019,Male,15-29  years,6.39
Qatar,2019,Male,45-54 years,6.39
Israel,2019,Both sexes,25-34 years,6.4
Libya,2019,Male,15-29  years,6.4
Luxembourg,2019,Female,30-49 years,6.4
Armenia,2019,Male,35-44 years,6.41
Central African Republic,2019,Both sexes,15-19 years,6.41
Germany,2019,Male,15-19 years,6.41
Myanmar,2019,Male,30-49 years,6.41
Zimbabwe,2019,Female,15-29  years,6.41
Benin,2019,Male,15-19 years,6.42
Bulgaria,2019,Both sexes,25-34 years,6.42
Burundi,2019,Male,15-24 years,6.42
Cyprus,2019,Male,15-29  years,6.42
Myanmar,2019,Both sexes,75-84 years,6.42
Peru,2019,Male,25-34 years,6.42
Botswana,2019,Female,All Ages,6.42
Australia,2019,Female,All Ages,6.42
DRC,2019,Male,15-29  years,6.43
Egypt,2019,Female,85+ years,6.43
Honduras,2019,Male,45-54 years,6.43
Nicaragua,2019,Both sexes,15-29  years,6.43
Serbia,2019,Both sexes,25-34 years,6.43
UAE,2019,Both sexes,All Ages,6.43
Austria,2019,Both sexes,15-19 years,6.44
Chad,2019,Male,15-29  years,6.44
Indonesia,2019,Female,75-84 years,6.44
Israel,2019,Male,15-29  years,6.44
Luxembourg,2019,Both sexes,25-34 years,6.44
Chad,2019,Both sexes,All Ages,6.44
Madagascar,2019,Both sexes,35-44 years,6.45
Rwanda,2019,Female,45-54 years,6.45
Turkmenistan,2019,Both sexes,55-64 years,6.45
Bolivia,2019,Both sexes,15-19 years,6.46
Bolivia,2019,Female,15-24 years,6.46
Ukraine,2019,Female,30-49 years,6.46
Estonia,2019,Female,All Ages,6.46
Colombia,2019,Both sexes,65-74 years,6.47
Singapore,2019,Female,85+ years,6.47
Guatemala,2019,Female,15-24 years,6.48
Togo,2019,Male,15-19 years,6.48
Congo,2019,Both sexes,All Ages,6.48
Côte d’Ivoire,2019,Male,15-19 years,6.49
Timor-Leste,2019,Both sexes,55-64 years,6.49
Ukraine,2019,Female,35-44 years,6.49
Tajikistan,2019,Female,65-74 years,6.5
Denmark,2019,Female,All Ages,6.5
China,2019,Male,15-29  years,6.51
Myanmar,2019,Male,35-44 years,6.51
Serbia,2019,Female,45-54 years,6.51
Ukraine,2019,Female,All Ages,6.51
Bhutan,2019,Male,35-44 years,6.52
Iran,2019,Both sexes,75-84 years,6.53
Mongolia,2019,Female,45-54 years,6.53
Papua New Guinea,2019,Female,85+ years,6.53
Eritrea,2019,Female,35-44 years,6.54
Bahamas,2019,Male,15-29  years,6.55
Guatemala,2019,Both sexes,45-54 years,6.55
Switzerland,2019,Both sexes,15-24 years,6.55
Ghana,2019,Both sexes,All Ages,6.55
North Korea,2019,Both sexes,15-29  years,6.56
Ethiopia,2019,Male,25-34 years,6.56
Mongolia,2019,Female,35-44 years,6.56
South Sudan,2019,Female,55-64 years,6.56
Sudan,2019,Male,15-24 years,6.56
Timor-Leste,2019,Female,75-84 years,6.56
Bosnia and Herzegovina,2019,Female,65-74 years,6.57
Morocco,2019,Female,45-54 years,6.57
Congo,2019,Male,15-29  years,6.58
Czechia,2019,Female,45-54 years,6.58
Georgia,2019,Both sexes,15-24 years,6.58
Iceland,2019,Female,15-29  years,6.58
Tanzania,2019,Male,All Ages,6.58
Malaysia,2019,Both sexes,30-49 years,6.59
Uganda,2019,Both sexes,30-49 years,6.59
Libya,2019,Both sexes,25-34 years,6.6
Niger,2019,Male,25-34 years,6.6
North Macedonia,2019,Male,15-29  years,6.6
Armenia,2019,Both sexes,65-74 years,6.61
Bahrain,2019,Female,75-84 years,6.61
Canada,2019,Female,75-84 years,6.61
Malaysia,2019,Male,15-24 years,6.61
Mexico,2019,Both sexes,15-19 years,6.61
Colombia,2019,Male,45-54 years,6.62
Iran,2019,Both sexes,35-44 years,6.62
Gambia,2019,Male,All Ages,6.62
Belgium,2019,Male,15-19 years,6.63
Bhutan,2019,Male,30-49 years,6.63
Oman,2019,Male,30-49 years,6.63
Argentina,2019,Female,15-19 years,6.64
Bolivia,2019,Both sexes,15-29  years,6.64
Montenegro,2019,Female,15-29  years,6.64
Russia,2019,Female,15-29  years,6.64
Seychelles,2019,Male,15-19 years,6.64
Tunisia,2019,Both sexes,75-84 years,6.64
Azerbaijan,2019,Male,All Ages,6.64
Croatia,2019,Female,30-49 years,6.65
Lebanon,2019,Male,65-74 years,6.65
Austria,2019,Female,All Ages,6.65
Afghanistan,2019,Female,35-44 years,6.66
Estonia,2019,Female,15-29  years,6.66
Brunei,2019,Both sexes,25-34 years,6.67
Malawi,2019,Both sexes,35-44 years,6.67
Nigeria,2019,Male,30-49 years,6.67
Slovakia,2019,Female,55-64 years,6.67
Sierra Leone,2019,Both sexes,All Ages,6.67
Greece,2019,Both sexes,65-74 years,6.68
Mozambique,2019,Female,25-34 years,6.68
Rwanda,2019,Both sexes,35-44 years,6.68
Sao Tome and Principe,2019,Both sexes,75-84 years,6.68
Senegal,2019,Male,15-29  years,6.68
Italy,2019,Both sexes,All Ages,6.68
Canada,2019,Female,30-49 years,6.69
Iran,2019,Both sexes,30-49 years,6.69
Libya,2019,Both sexes,45-54 years,6.69
Dominican Republic,2019,Both sexes,45-54 years,6.7
Eritrea,2019,Both sexes,15-29  years,6.7
Liberia,2019,Male,25-34 years,6.7
Paraguay,2019,Both sexes,45-54 years,6.7
Yemen,2019,Female,15-24 years,6.7
DRC,2019,Both sexes,All Ages,6.7
Greece,2019,Male,35-44 years,6.71
Hungary,2019,Female,30-49 years,6.71
India,2019,Male,15-19 years,6.71
Bangladesh,2019,Male,35-44 years,6.72
Denmark,2019,Female,45-54 years,6.72
Guinea,2019,Female,35-44 years,6.72
Switzerland,2019,Female,30-49 years,6.72
Samoa,2019,Female,All Ages,6.72
Bolivia,2019,Both sexes,15-24 years,6.73
Cuba,2019,Female,45-54 years,6.73
Denmark,2019,Both sexes,25-34 years,6.73
Pakistan,2019,Female,15-24 years,6.74
Sudan,2019,Both sexes,30-49 years,6.74
Haiti,2019,Male,15-24 years,6.75
Morocco,2019,Both sexes,15-19 years,6.75
Niger,2019,Both sexes,35-44 years,6.75
Equatorial Guinea,2019,Male,15-29  years,6.76
